"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"RP11-403B2.5:ENSG00000259443",3.51954116790466,7.29467910225781,2.43613068231209,2.23708019487176e-05,4.84218741836865e-05
"GJB6",209.903403699242,1.89295062045171,0.509074992047867,2.27979782115986e-05,4.93166196012508e-05
"ADAM8",375.976012341812,1.24098477481692,0.31385668751609,2.28237821959919e-05,4.9367456232384e-05
"RP3-340N1.2:ENSG00000227066",6.67436716260595,1.67239199900101,0.418695495701158,2.29768841462579e-05,4.96785592562036e-05
"LAD1",33.1654490618083,2.13715861300304,0.582816889724195,2.3175936779705e-05,5.00937729930836e-05
"SLC9C1",8.51937075300062,1.5450890997914,0.408321327086753,2.3191808244159e-05,5.01230237064697e-05
"LOC285972",13.3124403321743,1.49797631032868,0.382946278801076,2.32123052260087e-05,5.0157207168973e-05
"ATP5EP2",5.61566947634411,1.46318927231585,0.372357444450125,2.32242987753309e-05,5.0178064077789e-05
"ECHDC3",56.1819451037788,-1.18890303161662,0.294881720336775,2.34141535654124e-05,5.05780642378033e-05
"CYTL1",34.2648381734538,1.43890947028329,0.371156747276531,2.35304851127272e-05,5.08139936948194e-05
"RP11-408H20.1:ENSG00000261521",1.8690690946504,2.43049887805289,0.621958070040752,2.35400392507125e-05,5.08295044590491e-05
"RNF165",38.5435181416184,-1.2708703270102,0.316748586905869,2.36786604832667e-05,5.11236758474721e-05
"HOXB-AS3",2.63264738077599,-2.01506281351593,0.536483393824626,2.39836026857713e-05,5.17612079714164e-05
"RP5-943J3.2:ENSG00000272931",4.45217529159056,1.52184072431086,0.376232678938857,2.41776935554835e-05,5.21643352098529e-05
"TMEM171",4.64506339529725,1.63832337403299,0.419342019866479,2.42491279492172e-05,5.23026627086216e-05
"GRM2",18.0061435848078,-1.17788300489489,0.29364060464547,2.42776965840043e-05,5.23537449325852e-05
"CLDN18",4.020737425451,-7.38307340875604,1.70298247705275,2.45013883729408e-05,5.28042490696069e-05
"C22orf34",39.2235420729256,-1.06307692556945,0.261964609236849,2.46786465477593e-05,5.31648840544904e-05
"LOC255130",4.81421415055922,-1.70776023729436,0.452722665769314,2.49349444315256e-05,5.36846473129972e-05
"KLF14",2.29713827698832,-1.78426488560551,0.464947008704288,2.49938765870453e-05,5.37791142345289e-05
"VLDLR",222.777021276293,-1.26556094383692,0.316643994848134,2.50719797266533e-05,5.39363386009596e-05
"SIRPB1",160.596591260527,1.02043458557098,0.253558332170893,2.50815818310911e-05,5.39515800266736e-05
"YBX2",7.57202634251669,-2.18703829115324,0.573284245778697,2.52230049954487e-05,5.42394568142321e-05
"AK125500",3.69174823408657,-2.58038420399741,0.696426132350682,2.52460125973574e-05,5.4283485954972e-05
"CAGE1",3.83097706422112,-1.30143371175272,0.336239477798826,2.52537329712288e-05,5.42891934576076e-05
"TBX21",32.4172696154199,1.33521510661363,0.341597691607848,2.54717385783621e-05,5.47413790183531e-05
"ZNF831",225.475992691455,1.34405700341426,0.345756122180292,2.55716228447712e-05,5.49450217976924e-05
"PCDHA9",22.6913427821345,-1.11567370068732,0.277684718280654,2.55751464240468e-05,5.49470843330589e-05
"CNTN2",13.8489349426025,-2.02122082070247,0.529925175974607,2.563103911709e-05,5.50561296248336e-05
"CCL17",8.79899241880456,2.01101405082253,0.549748862714581,2.56527335882347e-05,5.50972080365402e-05
"CTSL2",8.23488065358119,1.40850884342973,0.365190469198481,2.59517626810015e-05,5.57227138391008e-05
"FAM46B",82.464455739972,-1.16218430670375,0.289634798713019,2.63604585472517e-05,5.65775794155063e-05
"EPHX4",6.50112607695982,1.48173653644107,0.379177393446658,2.64058473607709e-05,5.66693227679386e-05
"AK123450",8.56771606903579,-1.0377057020015,0.262059182928785,2.66229865233139e-05,5.71181651805992e-05
"C14orf180",134.926869887755,-2.3539926173202,0.623038796047476,2.69979868300324e-05,5.78937320388278e-05
"SLC51A",4.18463504494515,-2.57596987207794,0.728304035650053,2.70116170358988e-05,5.79171656593056e-05
"PCBP3",73.6106124787698,-1.08764196791857,0.270350225906534,2.70159559551369e-05,5.79206746010252e-05
"PFKFB1",57.9677958641393,-2.04745188472259,0.535091036422811,2.7115214387762e-05,5.81218511824084e-05
"TCRBV13S1",3.86473690810853,2.90692372740141,0.76481194137488,2.71626422356048e-05,5.82118699165801e-05
"SH2D2A",41.5475015635539,1.16038558090641,0.291301813795779,2.72616453062744e-05,5.84065217762273e-05
"CD22",181.704433020992,1.52193978507729,0.399244597203863,2.72953010846328e-05,5.84669386515025e-05
"AK125516",2.05946369462976,-3.72145314171285,1.01507357080541,2.74120979415694e-05,5.87112516420163e-05
"N4BP3",73.4482114533692,-1.42329299637137,0.363396628833186,2.76067168689751e-05,5.91162716208155e-05
"MIR143HG",120.454077588,-1.20410932120568,0.302161742611158,2.7695236852512e-05,5.92880554794136e-05
"HP",103.758444954234,2.44617153381808,0.699233592300563,2.79740096222351e-05,5.98788523153267e-05
"PRELP",6126.26935689975,-1.40496205497648,0.357501476562404,2.80537653085704e-05,6.00315846504182e-05
"BC033961",10.0671872580876,-1.35114953639242,0.343129779366393,2.8097641649823e-05,6.01134711000856e-05
"bpl_41-16",3.67344826643656,-2.13289995854709,0.56641844837093,2.85248370979844e-05,6.09787386316676e-05
"LOC154092",12.3497171973817,1.84434962041529,0.506546826848993,2.85664208612889e-05,6.10493666686614e-05
"TCRBV5S6A3N2T",2.77774862663856,2.91385767734599,0.758021188159822,2.86582595865743e-05,6.12334241570179e-05
"AK057187",5.58195610795821,2.12414310861656,0.550100334643867,2.88735373370424e-05,6.16749577182409e-05
"BC045731",15.3573998008202,-1.25158518985071,0.316427486346365,2.88946381938127e-05,6.17138794626793e-05
"CHST13",10.6653692291347,-1.39722990760933,0.356731162906878,2.89969653746799e-05,6.19077556405533e-05
"SHISA3",13.8829060607533,-1.62965132317871,0.42232801257295,2.90024305282947e-05,6.19132563259901e-05
"IGF2-AS",2.58611440715171,-2.51811814916852,0.690480379634322,2.90964691811263e-05,6.20954519525121e-05
"LOC286190",4.42205078112744,2.03620148337341,0.559803578048499,2.92793050420239e-05,6.24545526438792e-05
"RP11-81A22.5:ENSG00000262165",3.39552422309296,-1.20447145942634,0.311360475433106,2.98162795422761e-05,6.35936231893325e-05
"TBX20",2.51076994912007,2.94972595082209,0.77585492695741,3.01756668069896e-05,6.43345336391333e-05
"ANKRD61",3.63601903751517,-1.59799982669217,0.434458344680982,3.03945143314831e-05,6.47817845730586e-05
"SNORA76:ENSG00000266402",8.01741603986986,-1.12544227402541,0.297102938349411,3.0509727989564e-05,6.50208809784552e-05
"ITIH1",4.01922314700311,-1.64817709126786,0.431903516401148,3.07444002892491e-05,6.54949539210293e-05
"COL9A1",5.00054271496388,-1.95713683999476,0.512917866654124,3.11613335962006e-05,6.6343584282047e-05
"HAP1",2.54915905646244,-1.78677297882148,0.481422165870785,3.13803980692952e-05,6.67834447243773e-05
"VWDE",9.25766123346039,1.82838311881129,0.480354254097111,3.14274040583711e-05,6.68768418569369e-05
"MIR210HG:ENSG00000247095",60.0975744631823,-1.19915489984683,0.303093408914523,3.15235721680677e-05,6.70738721519181e-05
"RXRG",43.935461226166,-1.47441046141409,0.379106228897552,3.17884519506873e-05,6.76048710715501e-05
"HEATR4",8.10575551220615,-1.09462233399632,0.273549514061429,3.21313986222638e-05,6.83071083783952e-05
"EGR3",251.491670508551,-1.05101193412587,0.263423935316518,3.22592136889834e-05,6.85720248929863e-05
"LOC254896",15.0582867157244,-1.46206297952284,0.380246659494826,3.26215682867711e-05,6.93285149321136e-05
"TCRBV6S3A1N1T",1.70321841182992,2.87337847306421,0.799807250691903,3.28134076375789e-05,6.97293045703181e-05
"SLC19A3",430.593805188426,-1.17486575600845,0.297273703766356,3.29546829577199e-05,7.00225755757719e-05
"ATP6V1B1",18.3343931355162,-1.1724954095853,0.299095836023949,3.35045919489957e-05,7.11628103500965e-05
"SCARNA11",37.8283722865678,1.34559538464027,0.350584343310997,3.35340776414838e-05,7.12183795174318e-05
"CXCR3",47.5559030358224,1.44216214610314,0.380393434975811,3.35512852009086e-05,7.12478644318908e-05
"IFNE",22.5956514815392,1.6934256358288,0.449602914189942,3.4232652469174e-05,7.26012705691476e-05
"TCRBV1S1A1N1",4.12427265701291,2.10697011349563,0.559787972822378,3.42295107890141e-05,7.26012705691476e-05
"BX647938",55.7387725235675,1.155489828935,0.296739308529409,3.42445200226167e-05,7.26120694147946e-05
"LOC375196",5.45543447296945,-1.21297268337634,0.317349938386996,3.42440747826391e-05,7.26120694147946e-05
"LOC283692",6.19406767410815,-1.48228157751731,0.382864745469401,3.45773244011144e-05,7.32814984563518e-05
"SPATA32",2.29716864113314,-1.63838753865482,0.440010980132501,3.46992784314023e-05,7.35254211191542e-05
"CXADR",292.99012014194,1.42860869414165,0.377813907194924,3.50816391439483e-05,7.43209223853162e-05
"NEU4",2.33467175992658,-1.94404327291859,0.532252870001135,3.52138969678141e-05,7.45863675967151e-05
"LOC728175",8.67828585773249,1.40070078980465,0.36169490700033,3.52760747839793e-05,7.47106828898249e-05
"LGALS12",126.793323371114,-1.82949058132423,0.485675631984145,3.56474924596906e-05,7.54600203346714e-05
"MC4R",5.20253958096303,3.08954798861434,1.06330079350217,3.63398578225274e-05,7.68876774639912e-05
"FOS",3505.2213921129,1.21434509957546,0.315732423073667,3.64741109433978e-05,7.71488818562958e-05
"GPC5",140.109355553632,-1.41128116285782,0.365320612221436,3.68813361154656e-05,7.79717574435564e-05
"SEC14L4",7.92083966176071,-1.64942555135359,0.442550062448383,3.73889483296435e-05,7.90371170282325e-05
"PDE4DIP",10185.8600396211,-1.10943983498097,0.116799296693244,3.74747785455671e-05,7.91951221225734e-05
"AFF2",119.442787266267,1.05890057110332,0.270293380812608,3.75274626166628e-05,7.92986400732461e-05
"DKFZp434C0631",10.604098728941,-1.64858284567825,0.435791420572175,3.76248782239206e-05,7.94966497410577e-05
"VANGL2",48.2045516447685,-1.01426788306833,0.256472962044929,3.76934342413679e-05,7.96336496890329e-05
"BC033281",260.09653292696,1.56894770802243,0.422772339467355,3.7983366052387e-05,8.02145516406355e-05
"TRHDE-AS1",336.509130436506,-1.78487723559747,0.473103807692711,3.82044997018328e-05,8.06418201801637e-05
"PRIMA1",15.168839231451,-1.77778850381671,0.473264244066143,3.88276630100017e-05,8.1941049753187e-05
"MIAT",611.208223546644,1.76775153262266,0.488601436314445,3.94740544490178e-05,8.32396112756591e-05
"KIAA1199",2909.16596386244,1.25881692323464,0.33034465528965,3.96175775682894e-05,8.35258253020999e-05
"AK125437",10.4571046193518,1.58108843072718,0.421397126884463,3.98174403488371e-05,8.39141788590586e-05
"RP11-89K21.1:ENSG00000259439",175.460548751741,-1.33567817231461,0.345508977865384,3.99470190536476e-05,8.41624357983711e-05
"GRIA1",46.3584664097413,-1.48424631813201,0.389285961632182,3.99743156252711e-05,8.42033913313451e-05
"CLECL1",55.3478100478992,1.19203512898033,0.308070127711574,4.00751735474747e-05,8.4407546643379e-05
"NCR3",9.24589764209895,1.69827535881709,0.464161410149988,4.01013076962812e-05,8.44542918202215e-05
"GSG2",21.93042473215,1.15303907450157,0.306123771825994,4.01521580604263e-05,8.45447690057095e-05
"JAKMIP1",27.9711387965778,1.54900541796984,0.413321314995221,4.01893482364008e-05,8.46064532708749e-05
"KCNF1",3.32525176720927,-1.88480197819343,0.500964898710018,4.04286377063658e-05,8.50684264638267e-05
"RP11-480C16.1:ENSG00000272563",26.2586529797231,1.36234511343831,0.379943984260604,4.04929327075856e-05,8.51869873107266e-05
"PRND",38.2710507529696,1.79468778640207,0.496775437730844,4.05137564749368e-05,8.52224303196899e-05
"CYP1A2",1.81325476037016,-3.29801379045883,0.921747804883845,4.05426905722689e-05,8.52665574561318e-05
"ICAM4",13.076980582295,1.22350599819183,0.326960966724551,4.11733344190293e-05,8.6533445440582e-05
"LOC284023",39.3190140090361,-1.24264095059717,0.320705947879266,4.14318556027332e-05,8.70426348885885e-05
"RET",33.1798251483833,-1.12565469321387,0.28829527182348,4.19243474637526e-05,8.80312145691066e-05
"TMEM125",3.08441005558387,2.63652743264082,0.733490454685156,4.19270581963066e-05,8.80312145691066e-05
"LOC339975",6.59127401489305,-1.93803660626239,0.538360044747337,4.19825176016496e-05,8.81303917488889e-05
"MLC1",8.65994760747597,1.46419444299137,0.401738230050363,4.21116972604027e-05,8.83756004486646e-05
"DQ575504",150.161020601441,-2.09935265225104,0.267611493839404,4.21391646057724e-05,8.84245853725788e-05
"CPA3",725.514649171865,1.19852571398542,0.314195843348995,4.22835709609539e-05,8.87102365315315e-05
"GDF10",121.282271830024,-1.39017639361142,0.363219154728466,4.34729313757235e-05,9.11073959299776e-05
"CRHR2",9.41930588883168,-1.83808010146997,0.495818948299431,4.3713900994486e-05,9.15676348724412e-05
"MFSD2A",59.1562020843331,1.11026410558309,0.287089201743796,4.4220738016691e-05,9.25659808488855e-05
"MMP8",5.43719407185028,3.28218536460434,0.87557333772741,4.43647398656369e-05,9.28583466347847e-05
"SORBS1",3462.72417353532,-1.33137586171115,0.347181256489379,4.44559226493029e-05,9.30401123076369e-05
"LOC286297",13.6433530597579,-2.68721831950605,0.743891771882468,4.44773619784301e-05,9.30758933102609e-05
"WNT10B",31.5867684204878,-1.11019539760392,0.286013779826636,4.46186762054772e-05,9.33533860905889e-05
"FAM19A5",89.3515706858678,-1.42641692635782,0.374301919088466,4.46259992152599e-05,9.33595940635106e-05
"LYPD3",24.3753612872756,1.09682144542885,0.284904942826112,4.48680725306388e-05,9.38477016247859e-05
"LOC407835",4.4732329013881,-1.08689239084478,0.284712145353468,4.49074428502653e-05,9.39208843295995e-05
"RP5-837J1.4:ENSG00000267457",20.1108279909126,-1.08607360279677,0.285297886280378,4.49400195164008e-05,9.39798456722626e-05
"CR749668",7.10261380269502,-2.79512674095336,0.787841593050055,4.50139046298344e-05,9.41251724810966e-05
"KCNJ10",16.0932890708859,1.98516879992154,0.581508015546929,4.52352722505917e-05,9.45696049694627e-05
"HCN1",6.08905652540433,-1.72788879718853,0.466053122945378,4.53390557097295e-05,9.47588474916268e-05
"AX748236",8.37091256864958,1.55415601126137,0.416281199302519,4.54252502526003e-05,9.49297375842416e-05
"CHODL",29.8826484175235,-1.53628863759358,0.412826207180022,4.54308881143736e-05,9.49322633280071e-05
"SLC12A3",12.0162463138373,1.97847298133831,0.563787382083684,4.56433130932452e-05,9.53482582385502e-05
"ACOXL",27.030599360751,2.36469241604654,0.714760389502044,4.59031920387488e-05,9.58537719180147e-05
"AQP7",275.904919339799,-1.89630556648201,0.512209990929708,4.62984122258848e-05,9.66508102890219e-05
"DPP6",16.0459139265253,-1.57385409809525,0.416776301243533,4.64225841050521e-05,9.68817181230362e-05
"BC118602",9.6566340603838,-2.13387503402408,0.582741991926043,4.64362669065046e-05,9.69008381469296e-05
"PPP1R1A",435.045549413105,-1.64832196217699,0.440801864834091,4.68239838131192e-05,9.76908833901084e-05
"P2RY8",295.265709838193,1.19036832263675,0.315021073553848,4.74014779025896e-05,9.88668621921178e-05
"AK129926",3.55258581914397,-1.50126030414415,0.423991637534462,4.77545015890811e-05,9.95741057066617e-05
"CES1P1",9.64860610080727,-1.62491671761408,0.434348030154145,4.81581628010242e-05,0.000100376728903467
"LOC100128531",3.83233203378896,-6.42668620765319,1.6337619572044,4.82379950316803e-05,0.000100533347677363
"EHF",26.9762869988428,1.68795702480371,0.47848910642394,4.85030395047924e-05,0.00010106607483047
"AK095221",3.04263949529512,-5.22886149456569,1.10584758184554,4.87681707828218e-05,0.000101579028609157
"UBASH3A",72.5895719242764,1.34566067406804,0.365499516096351,4.88589777183207e-05,0.000101758280967522
"CCDC33",8.0263259521006,-1.3993262643181,0.37839436434622,4.8914970908483e-05,0.00010186499917232
"GRIK1-AS2",12.6877123338153,1.03120904536712,0.260366134341489,4.92424276653628e-05,0.000102527001374754
"SNORA46",21.9649900663323,1.51911822327451,0.414831754580746,4.92750822494579e-05,0.000102585025532067
"RP11-11N7.4:ENSG00000273175",5.4367239012862,1.41488771196556,0.366548153287896,4.9362457165981e-05,0.000102754544712402
"MMP17",45.7794662081141,-1.38485051067583,0.365634646125072,4.94958493411607e-05,0.000103004615878153
"CLEC4GP1",112.86432063875,-1.04228487275111,0.268077637434538,5.03124676358151e-05,0.000104663410544349
"LINC00890",3.47403921636837,2.40948582646044,0.657719121885888,5.03578966752163e-05,0.000104747748392849
"PNMA6A",7.60082500533114,-3.98021466720093,1.12842658216224,5.04158464751023e-05,0.000104858111353796
"GFRA3",8.79935866563492,-1.86096272853013,0.508082224302095,5.04750413998904e-05,0.000104950675429167
"CFHR1",18.8186000879183,1.79256054224697,0.504380759369963,5.06480116485575e-05,0.000105296759159888
"RP13-870H17.3:ENSG00000254872",3.98205763437128,-1.56252858773786,0.42053801680402,5.08698207171072e-05,0.00010573049528993
"PDZD3",2.71021784797174,-1.6886837086278,0.460543826729511,5.09632982286539e-05,0.000105893976823533
"DPYSL4",29.6347526567148,-1.42043633805795,0.377758089296658,5.10213339019933e-05,0.000105994014686578
"AC015849.16:ENSG00000266999",3.55928921150303,1.87121454385491,0.541796870135199,5.16196799490551e-05,0.000107174716685857
"C9orf163",4.05984614379156,-1.05229070529828,0.278792658474373,5.16715113215822e-05,0.000107271939379647
"SIX6",1.96548375242152,-5.08496096711552,1.35612025702524,5.34292230712517e-05,0.000110824401247086
"CSTF3-AS1",2.85633593252856,1.79970573846718,0.513791784853619,5.34636906741309e-05,0.00011087443466073
"SAA2",11.533459220862,1.84040270592373,0.499162509144947,5.37807803266765e-05,0.000111521233043891
"VSTM1",2.24544421540507,4.10595966954702,1.14938012818081,5.40319438876586e-05,0.000112031213441442
"LOC344967",3.68230277839657,-1.26566226129464,0.343735418632457,5.4228970596895e-05,0.000112407110909405
"CEACAM4",28.3501319668687,1.1167644453581,0.293730515550956,5.4301795955673e-05,0.000112547180419489
"AK125871",40.4844202295575,-1.39728445832809,0.375279666804662,5.52227715276585e-05,0.000114389645515831
"SLC6A4",10.469568307568,-1.54717398481653,0.421761218355973,5.59310445405477e-05,0.000115789633694345
"RLTPR",72.9487442677979,1.4096092730594,0.382311793182039,5.62310277507759e-05,0.000116388181340645
"SYNGR3",16.6392341399586,-1.0826084267343,0.281625491208499,5.63605259158243e-05,0.000116644954804351
"RP11-834C11.5:ENSG00000250432",2.89408610398717,-1.35522223985924,0.355362096550392,5.63758950178989e-05,0.00011666549753004
"DMBT1",10.0142230778174,-1.13731841823105,0.297188538005204,5.63955760748268e-05,0.000116683693600904
"LOC100289511",11.3166788913997,-1.2027701016631,0.322357581150917,5.66466316196654e-05,0.000117163561876001
