"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezid"
"LIPA",3951.34359921193,1.36046309748314,0.19285838254281,4.66404300099857e-13,2.35321171469874e-12,"3988"
"HPSE",378.349004613534,1.40164746407174,0.199627776045817,4.74904004408833e-13,2.39384231573248e-12,"10855"
"AC006129.4:ENSG00000270164",50.8698915312768,2.15024137350286,0.306796677521715,4.8057563063625e-13,2.42072326473014e-12,NA
"ISG20",244.320913673222,2.20587595326143,0.319692402187099,4.82952917565083e-13,2.43098400238902e-12,"3669"
"AK026379",548.296229306309,1.46981959959377,0.208539937549738,4.85291275562096e-13,2.44169135050804e-12,NA
"DOCK8",3582.40841164141,1.13688126292121,0.16023371981265,4.85307943506007e-13,2.44169135050804e-12,"81704"
"NFE2",72.6478652763132,2.78463099242427,0.406694475779705,5.06743370171209e-13,2.54416272028098e-12,"4778"
"IGSF6",589.846713483494,1.62284367837432,0.233210636767525,5.21692975707271e-13,2.61615478435516e-12,"10261"
"LRRC70",168.302630450595,1.39954290851782,0.197303320325495,5.28635096092862e-13,2.64725140527063e-12,"100130733"
"ERP27",38.2089021115221,1.46237420759019,0.204651848749528,5.51823451172905e-13,2.75436237284324e-12,"121506"
"HAL",49.2052630978874,2.4920395188122,0.356876714031629,5.53798140290645e-13,2.76293192291652e-12,"3034"
"YOD1",898.149144084033,1.21443801991602,0.171708542899019,5.60331433914422e-13,2.79422606400368e-12,"55432"
"FZD3",338.693679886947,1.24246368947905,0.171854321544788,5.61291369775132e-13,2.79771114613730e-12,"7976"
"TCRBV3S1",12.621126562706,4.32853042154806,0.646258642708513,5.73244756754104e-13,2.8539732570292e-12,NA
"ALOX5",1625.1547837654,1.40859396223903,0.200869671811912,6.007910591179e-13,2.98626038267021e-12,"240"
"MT1H",11.6448236090025,4.92668728376501,0.733060746377161,6.12506589826391e-13,3.04096681485964e-12,"4496"
"SFT2D1",281.450344475369,1.0442097102361,0.147331830804422,6.36792722724414e-13,3.1578848741676e-12,"113402"
"PI3",8.70673586496391,5.81849619273652,0.981523160110496,6.48858094666122e-13,3.21325682601178e-12,"5266"
"LOC541471",344.243351010542,1.03539525147313,0.146622323389459,6.53838690838018e-13,3.23642601864463e-12,NA
"PTPN7",275.594747050822,2.2924112673466,0.334263191971064,6.55527659848742e-13,3.24328816563668e-12,"5778"
"CCL8",191.18914598444,2.47956825634158,0.36302068898732,6.56129881608014e-13,3.24551852123346e-12,"6355"
"COQ2",224.905686198347,1.16144710763615,0.16493811343948,7.03958288367505e-13,3.47488208074176e-12,"27235"
"CYSLTR1",229.136258650244,1.30234354705858,0.186443204419826,7.20938012550709e-13,3.55052031778477e-12,"10800"
"FCGR2B",2466.14491311019,1.49632542274923,0.215090772281596,7.47197999348359e-13,3.67225285944356e-12,"2213"
"AK126253",69.274015502479,2.96523070248624,0.441541495841059,7.4878676579971e-13,3.67837422676717e-12,NA
"RHOH",161.30847264979,2.55506734954328,0.379745254362991,8.03547528012587e-13,3.94106045031894e-12,"399"
"DPM1",539.844413816988,1.07652689461125,0.153423471083962,8.15497712195328e-13,3.99784136904906e-12,"8813"
"DUSP2",55.1361583418938,2.38637302288873,0.350835136664692,8.5614477630958e-13,4.18657334945089e-12,"1844"
"NCAPH",60.0055181260234,1.69009339872935,0.242938951388254,9.15753088938837e-13,4.46177221078111e-12,"23397"
"ZYG11A",15.7653600576276,3.10678301922159,0.460846512687125,9.22967706226505e-13,4.49487999262729e-12,"440590"
"SLC35A1",566.04882791268,1.060698883577,0.15048639524258,9.52949770205918e-13,4.63142231855407e-12,"10559"
"TLR7",1355.30323986429,1.58706977579662,0.229879478365403,9.84864933098854e-13,4.78327897373844e-12,"51284"
"LOC100505702",612.812801311911,1.77581569511079,0.258237987951765,9.98085982467057e-13,4.84200472209516e-12,NA
"RARRES1",707.117978104739,2.06436710608288,0.303577409675548,1.0238368743881e-12,4.95459375226012e-12,"5918"
"HIST1H3A",135.727081137729,1.35519139367568,0.196477760648675,1.02449785152151e-12,4.95667323965247e-12,NA
"ADAM12",818.158555547766,2.40532601606945,0.355233115909693,1.0453242410472e-12,5.05515217923388e-12,"8038"
"PLCG2",1113.39494947977,1.33286093216218,0.191713263281135,1.05035781966306e-12,5.07834855602037e-12,"5336"
"SCARNA5",11752.8138236751,1.7496553137384,0.254900853273269,1.05397345811717e-12,5.09238348237719e-12,"677775"
"TCR-alpha",22.1187996480183,3.05121622210859,0.461245982809381,1.05380913611098e-12,5.09238348237719e-12,NA
"ZNF100",595.365640090622,1.09475079905277,0.152586103832559,1.06184808934953e-12,5.12811854417044e-12,"163227"
"CCNL1",2690.93586301064,1.033971610786,0.147465296060229,1.07658951012228e-12,5.19579891250863e-12,"57018"
"BACH1-IT2:ENSG00000228817",59.6740707487912,1.16397955090771,0.163520775412742,1.14409266959362e-12,5.51041307582026e-12,NA
"LINC00597",129.749146711584,1.30314803845949,0.185291728242105,1.1464676776001e-12,5.52061148820556e-12,"81698"
"PLCH1",26.6163637265668,2.16224294153579,0.312341895515398,1.16224200216004e-12,5.59280036647868e-12,"23007"
"SGK3",875.79874546886,1.16212047422321,0.167257299249271,1.23443562369782e-12,5.92424064548036e-12,"23678"
"AP1S2",2080.04570682534,1.13527609155927,0.163342407545511,1.34536125995792e-12,6.43928715602461e-12,"8905"
"FFAR2",74.9992469283455,2.34950210301282,0.345292131828904,1.35604846401305e-12,6.48899011591687e-12,"2867"
"ME2",1578.68613119285,1.25282479909542,0.18103049754359,1.40467688804377e-12,6.70820849853881e-12,"4200"
"IPCEF1",155.183495881708,1.76455562019077,0.261731773223676,1.4304481451319e-12,6.82368019020968e-12,"26034"
"E02193",377.76849417928,3.35482528507763,0.516397530254068,1.48162502023663e-12,7.05524751360402e-12,NA
"SLC4A7",3930.00495272815,1.01228154615818,0.140302467991727,1.50480970070565e-12,7.15928664044934e-12,"9497"
"NELL2",104.981661103272,2.19289324485482,0.322958900565418,1.52276700860571e-12,7.24311258221176e-12,"4753"
"MANEA",1121.75155666152,1.33726868154621,0.193867828044669,1.56026124850279e-12,7.41322973601425e-12,"79694"
"HIST1H1D",886.962839989951,1.69209989556002,0.248649094210873,1.56173913000356e-12,7.41860699764324e-12,NA
"CYP7B1",454.891526357373,1.28620776067337,0.18613009829822,1.61357901944747e-12,7.65637350538359e-12,"9420"
"RP5-884M6.1:ENSG00000228742",26.7100487576348,2.26202965594671,0.328112121730697,1.84353026800236e-12,8.6897700096975e-12,NA
"YEATS4",183.614715109785,1.0125475519297,0.149358779886548,1.8594485365645e-12,8.75709964495426e-12,"8089"
"LOC643802",9.33896888436293,5.44427788194553,0.943297109895138,1.90210032230608e-12,8.94028864210223e-12,NA
"KCNJ6",43.0260976695704,3.92678560626272,0.611593472788386,1.91932949296903e-12,9.01731456001869e-12,"3763"
"AV2S1A1",9.46982662874895,3.95152145087591,0.618097352966144,1.92986984268312e-12,9.06484776204849e-12,NA
"SMPDL3B",40.217645208131,3.54715566519275,0.569049979002786,1.94234851347277e-12,9.11547091947927e-12,"27293"
"FAP",2485.74039857628,1.42211345156089,0.208081896691237,1.99994627535254e-12,9.36322597632829e-12,"2191"
"DSC1",20.9730387522989,8.1767109856891,0.895864291291897,2.06852967653885e-12,9.66953032873659e-12,"1823"
"HIST1H2AE",337.671871079408,1.58006476096537,0.233972847120756,2.08077723074983e-12,9.72254161470702e-12,NA
"PF4",95.3880076210823,3.91493895203371,0.616747331985104,2.10617805707667e-12,9.8347961432079e-12,"5196"
"LY86",276.366711848452,1.87039666493943,0.276768750090129,2.13053949509512e-12,9.94205377713341e-12,"9450"
"DNAH8",25.8660030125688,3.14364298306123,0.473588033380064,2.15032993224171e-12,1.00234931356539e-11,"1769"
"LOC731424",28.6998068362064,2.67268557971427,0.393423516306761,2.21249629623986e-12,1.030430967347e-11,NA
"BIN2",794.700631103025,1.27566882927127,0.186113611479631,2.2139616168036e-12,1.03088940545191e-11,"51411"
"CD72",141.263155719016,2.08617150429978,0.311047443835649,2.3438676004998e-12,1.08924792457746e-11,"971"
"GAS2L3",197.386755779475,1.08429255970942,0.157153064598814,2.45852711415356e-12,1.13882886616929e-11,"283431"
"IL2RA",201.657771825615,2.30949377219517,0.347207431607658,2.51170414669755e-12,1.16245638039664e-11,"3559"
"ZNF367",120.193414264113,1.20195556447902,0.175535382981532,2.55661638870082e-12,1.18196633000484e-11,"195828"
"FAM105A",1727.83758262891,1.15032539358271,0.167787797188074,2.58719536948151e-12,1.19558771785462e-11,NA
"ERCC6L",24.5028614170806,2.3047695517456,0.358416295552682,2.61554074072423e-12,1.20738498160548e-11,"54821"
"KLRB1",93.0964117841996,2.29243677942329,0.342739775674879,2.62054375664485e-12,1.20943398656695e-11,"3820"
"SAMD3",109.869252136173,1.86907140822612,0.277679902612488,2.64226155311844e-12,1.21919465808369e-11,"154075"
"TCL1A",40.9252752500364,4.62628726712918,0.71289747136582,2.81824161413840e-12,1.29732329286573e-11,"8115"
"AX748042",17.1734813808773,4.85367828454844,0.763718567158178,2.83018462990834e-12,1.30226163960553e-11,NA
"TXNDC11",1408.27936741207,1.32210355034084,0.194370266254594,2.94429620032022e-12,1.35215557020491e-11,"51061"
"DSG1",59.4781146152675,8.33214164922387,0.971279884157718,2.94758205122139e-12,1.35337459519769e-11,"1828"
"GBP3",1220.33942542617,1.38339820981074,0.20378118299384,3.00898594555976e-12,1.37920435780972e-11,"2635"
"COMMD8",358.982837619811,1.1276020542014,0.16596751156094,3.02170944153237e-12,1.3847401851692e-11,"54951"
"BZW1",8704.616454956,1.16305536651315,0.170354376853845,3.08383427225289e-12,1.41139910222499e-11,"9689"
"GLRX",840.213352630119,1.23389793990271,0.181730492771315,3.09220728435462e-12,1.41492909320181e-11,"2745"
"SLC28A3",60.7686312922528,2.82568405002568,0.422960016192995,3.14414592375239e-12,1.43716100626541e-11,"64078"
"CDHR1",35.4667850809739,3.25966698563333,0.498087667839308,3.15627704980101e-12,1.44239842235363e-11,"92211"
"AY070437",34.7777796580317,1.4759841468911,0.213185639435401,3.26387806870123e-12,1.49030035463301e-11,NA
"AK001928",37.8911211670978,1.37912789237575,0.197912676517657,3.27405971788335e-12,1.49463092509891e-11,NA
"SP140",322.079499472544,1.88649437925929,0.28178828503447,3.2911428017192e-12,1.50115053562987e-11,"11262"
"EPSTI1",979.756518774352,1.5523035431459,0.230467152353767,3.37086893684224e-12,1.53555438731859e-11,"94240"
"PSMA3",923.49163128118,1.11185581887528,0.163360616408671,3.4887589672853e-12,1.58689666693179e-11,"5684"
"RP11-932O9.10:ENSG00000269974",13.7200710326223,1.87964884814531,0.273425133328496,3.52457771314463e-12,1.60216912249902e-11,NA
"FLJ00382",51.7204450968026,4.89525702586653,0.764988609167085,3.57280848080818e-12,1.62306070727346e-11,NA
"HLA-DOA",2232.10483266897,1.77694369458041,0.265954702728742,3.60920070308478e-12,1.63855112622783e-11,"3111"
"CCNE2",61.8950817233798,1.73057107294594,0.268473480512082,3.65415790911262e-12,1.65790784221022e-11,"9134"
"LIPN",20.9297150181453,2.80292670205408,0.417218398503042,3.87022898486818e-12,1.75297163636263e-11,"643418"
"DRAM2",1172.68403885438,1.01275587061171,0.148543245215908,3.88397791621529e-12,1.75860727287888e-11,"128338"
"C20orf24",493.144334481005,1.04031338599608,0.153242684044579,4.07342355264191e-12,1.8426696286149e-11,NA
"CDH1",44.5413150468271,3.56287890671218,0.559283371572693,4.17955029487639e-12,1.88785450304178e-11,"999"
"HLA-DPB1",10792.4750052657,1.52196747065224,0.227033717844663,4.33015470083036e-12,1.95016191853114e-11,"3115"
"HIST1H4J",328.947393629841,2.04722639525047,0.310119989300937,4.42901690193428e-12,1.99217459095818e-11,NA
"DEPDC1",58.766385118468,2.09275050687994,0.330503853333906,4.6570972642991e-12,2.09169249089947e-11,"55635"
"GFI1",60.2988974689331,2.12464534222421,0.321714972222998,4.7121686825131e-12,2.1159838963399e-11,"2672"
"PDPN",1647.63315487254,1.26813939973064,0.188231296823479,4.97912352221083e-12,2.22745886978803e-11,"10630"
"H3F3AP4",128.38082441615,1.33812632916949,0.1963540809511,5.12626127198599e-12,2.28993659529962e-11,NA
"DIAPH3",66.6874132493875,1.98490244323012,0.303135933395927,5.34325428204528e-12,2.38388778157944e-11,"81624"
"SNHG1",763.502333061381,1.15996390857654,0.171518165363936,5.60743266454756e-12,2.49707260127255e-11,"23642"
"TRAF3IP3",252.843367995707,1.88109126334148,0.28451066273734,5.72126748589455e-12,2.5461778659713e-11,"80342"
"HYLS1",99.9007707476926,1.01555557151147,0.152055005403012,5.76935385928681e-12,2.56597969010364e-11,"219844"
"SLFN12L",203.472771302067,1.8694975795799,0.28235556610142,5.85485920122675e-12,2.60292879609817e-11,"100506736"
"LAMP5",58.6677231669303,3.6026055739203,0.575986090746817,5.87853935719497e-12,2.61291443473164e-11,"24141"
"LAT2",444.409652393453,1.24144583336447,0.184679857287111,6.25161923332711e-12,2.76955260495866e-11,"7462"
"VSIG4",7360.58281460555,1.66800785668397,0.251991281462749,6.25705173757093e-12,2.77138644123492e-11,"11326"
"CTSH",2551.71863776669,1.26876920085086,0.189348303316666,6.31208415082928e-12,2.79460647809799e-11,"1512"
"FAM65B",870.911489683656,1.99987437155026,0.30445245583088,6.36428037062097e-12,2.81597070981667e-11,NA
"FAM151B",84.7070049342415,1.20237683441925,0.17735221853179,6.65885543193383e-12,2.94023997677457e-11,"167555"
"UBASH3B",358.416352446419,1.09812550000589,0.164199973132403,6.80203398876171e-12,2.99790241581595e-11,"84959"
"CDCP1",369.808271196369,1.45580763720255,0.218355445301561,6.82091898974134e-12,3.00560766256427e-11,"64866"
"BIRC5",67.3097288617795,2.18241910533441,0.333579875207746,6.83317844278925e-12,3.00977216531652e-11,"332"
"HLA-DMA",3438.41757959367,1.30045444276333,0.194607767746421,6.89276718073045e-12,3.03414826421433e-11,"3108"
"MPZL2",280.192378900828,1.42681677871475,0.214157582867912,7.00837138553482e-12,3.0837697373469e-11,"10205"
"PPEF1",21.3020983246349,1.90599523814915,0.284829392694103,7.10455966638369e-12,3.12481073937208e-11,"5475"
"AC112721.2:ENSG00000222032",9.04673313035783,3.90554354386774,0.63585705061594,7.14584134689884e-12,3.1423228885532e-11,NA
"SNORA53",16666.975946878,1.93814360859251,0.296124072404971,7.32115104287884e-12,3.21611457884858e-11,"677832"
"ITGB3BP",192.492548237798,1.06646410646949,0.159248542789657,7.35444360230936e-12,3.2287543983674e-11,"23421"
"EMBP1",157.589190666529,1.17966606576912,0.175841683158035,7.52793264682092e-12,3.30221408962982e-11,"647121"
"SUMO4",49.122965211902,1.10506433206042,0.160551647106785,7.66904482910553e-12,3.36205027249374e-11,"387082"
"WDR49",182.768705038835,1.55186521130054,0.233753739310335,7.75503518343626e-12,3.39766290037999e-11,"151790"
"E2F2",76.8768492957177,2.14259036124871,0.333765666833258,7.79588674815995e-12,3.41486287907853e-11,"1870"
"BTAF1",4063.77773067091,1.05902994993477,0.157596459135767,7.83636153928623e-12,3.43189082287539e-11,"9044"
"BC016015",7735.83560680473,1.66638490592698,0.253350253151924,8.17764026694993e-12,3.5776967512051e-11,NA
"ZNF702P",78.2503178236748,1.12337541781048,0.167121522893469,8.31117818641598e-12,3.63167139795013e-11,"79986"
"ATP13A3",3582.35940090398,1.06219174535787,0.158333556704763,8.31337891332892e-12,3.63189258559679e-11,"79572"
"F2R",671.040320380666,1.20419360085287,0.180636777604095,9.23655343900743e-12,4.02045186552084e-11,"2149"
"SUB1",2611.23028961296,1.06547417136892,0.159373068730526,9.4319737472636e-12,4.10051710598582e-11,"10923"
"PSMA6",1578.28421070258,1.19807348545974,0.18022406167109,9.45292038049671e-12,4.10879015443492e-11,"5687"
"HRH2",154.700904303358,1.51256319641382,0.228805145370139,9.84825016352486e-12,4.27455540208239e-11,"3274"
"PYHIN1",131.063226266453,2.12348285613026,0.326627156194425,1.01532876874926e-11,4.39982642551616e-11,"149628"
"LACTB2",207.385838196803,1.05787851229719,0.157977331437302,1.04622965503849e-11,4.52876523704073e-11,"51110"
"KLRK1",239.315711491765,1.68641088135537,0.256582627589379,1.05640529122487e-11,4.57043492265294e-11,"22914"
"AK022915",591.647100872842,1.06092718023796,0.158957798938979,1.07611047800514e-11,4.64936856329783e-11,NA
"HJURP",56.9598372116333,2.1696452957694,0.346452926931598,1.07616840584708e-11,4.64936856329783e-11,"55355"
"MCM10",40.0542587331948,1.92162514826335,0.290943348829875,1.09196445644499e-11,4.7100169440502e-11,"55388"
"CR627148",92.2958730704087,1.50331262468599,0.227722629929573,1.18379239748848e-11,5.08359496200571e-11,NA
"TCRBV5S1A1T",10.6642357650317,3.40323057478649,0.527044063703283,1.26674976259416e-11,5.42245809100872e-11,NA
"NCEH1",1265.63867560352,1.27355397239665,0.193168214300588,1.29442221087628e-11,5.53428111823487e-11,"57552"
"IGH@",501.086589837073,4.26850795349245,0.697935456489794,1.31990017814544e-11,5.63758878401578e-11,NA
"KLRG1",93.9304256698959,1.55301384160791,0.236105085810104,1.38299066542376e-11,5.89179863486931e-11,"10219"
"TREML2",43.075713913635,2.33008317948121,0.361308099109523,1.39153829735291e-11,5.92703504116951e-11,"79865"
"CDC45",22.2886932947728,2.17825126244475,0.338055281155678,1.41394072244306e-11,6.02006188004015e-11,"8318"
"POF1B",22.4542257157065,4.10344055378421,0.45695125504425,1.53672872938765e-11,6.52212016969612e-11,"79983"
"SF3B14",763.432582416637,1.06728964483323,0.161924466811879,1.5797753914546e-11,6.69024421360331e-11,NA
"CDC20",46.3833854115007,2.02924480235393,0.316867536673053,1.59764438240218e-11,6.76324551610228e-11,"991"
"IFI44",1391.39281286183,1.39829178684875,0.213995818824391,1.68265946242805e-11,7.10349424034281e-11,"10561"
"BATF",71.67111416524,1.85409142705278,0.287966184598563,1.70287138144869e-11,7.18598982449099e-11,"10538"
"CCNB2",60.5742162011318,1.95228857168529,0.306956607364451,1.71337480432014e-11,7.22604529338716e-11,"9133"
"FAM92B",12.2206799104255,4.04005590173703,0.669650762047767,1.832485853442e-11,7.71043396726593e-11,NA
"PIK3AP1",2390.48038888379,1.11219909789735,0.169071929506003,1.83254563660023e-11,7.71043396726593e-11,"118788"
"KIF2C",64.3999742946956,1.81547212826849,0.283133972386504,1.87399300700555e-11,7.88172922275311e-11,"11004"
"EOMES",85.4234680240837,2.34496496307161,0.367226315787567,1.87474224225874e-11,7.88333342717905e-11,"8320"
"AX747832",54.6877486684637,2.23324795814084,0.348187699867889,1.94457010223177e-11,8.15935219286092e-11,NA
"CCL5",543.996230998693,1.93178809401459,0.301956642455078,2.0700899639441e-11,8.66059695436541e-11,"6352"
"LGALS2",53.8756356884393,2.49655980939327,0.397288651799738,2.12348507284802e-11,8.87878571329528e-11,"3957"
"TGM2",1138.91614126689,2.19120474332024,0.345450897137287,2.13294056144363e-11,8.91658183214771e-11,"7052"
"PGM2L1",1218.08985892513,1.06413256797987,0.16228645303993,2.17480416135637e-11,9.08450157675912e-11,"283209"
"DSC3",22.8558219693379,7.47709764783767,0.729968663211776,2.17647967706974e-11,9.08972893971856e-11,"1825"
"GPR15",17.7595134654441,4.76138858766456,0.706809036894911,2.18026614556576e-11,9.10376861443815e-11,"2838"
